image_filename,image_width,image_height,class_id,bbox_width_pixels,bbox_height_pixels
dc1000_653.png,2943,1435,0,12,13
dc1000_653.png,2943,1435,0,7,13
dc1000_653.png,2943,1435,0,17,16
dc1000_653.png,2943,1435,0,23,12
dc1000_653.png,2943,1435,0,20,27
dc1000_653.png,2943,1435,0,11,10
dc1000_653.png,2943,1435,0,16,12
dc1000_653.png,2943,1435,0,17,16
dc1000_653.png,2943,1435,0,5,7
dc1000_653.png,2943,1435,0,24,32
dc1000_653.png,2943,1435,0,18,21
dc1000_653.png,2943,1435,0,8,22
dc1000_653.png,2943,1435,0,21,23
dc1000_653.png,2943,1435,0,30,54
dc1000_653.png,2943,1435,0,20,25
dc1000_653.png,2943,1435,0,19,31
dc1000_653.png,2943,1435,0,23,49
dc1000_653.png,2943,1435,0,10,20
dc1000_653.png,2943,1435,0,14,30
dc1000_653.png,2943,1435,0,17,28
dc1000_647.png,2943,1435,0,15,14
dc1000_647.png,2943,1435,0,17,26
dc1000_647.png,2943,1435,0,13,16
dc1000_647.png,2943,1435,0,27,40
dc1000_647.png,2943,1435,0,25,37
dc1000_647.png,2943,1435,0,9,7
dc1000_121.png,2943,1435,0,4,7
dc1000_121.png,2943,1435,0,10,12
dental_radiography_0170_jpg.rf.6631c1b53387b0cb420a4dda68221a05.jpg,512,256,0,18,42
dental_radiography_0170_jpg.rf.6631c1b53387b0cb420a4dda68221a05.jpg,512,256,0,14,44
dental_radiography_0170_jpg.rf.6631c1b53387b0cb420a4dda68221a05.jpg,512,256,0,22,52
dental_radiography_0170_jpg.rf.6631c1b53387b0cb420a4dda68221a05.jpg,512,256,0,18,28
dental_radiography_0170_jpg.rf.6631c1b53387b0cb420a4dda68221a05.jpg,512,256,0,19,62
dental_radiography_0170_jpg.rf.6631c1b53387b0cb420a4dda68221a05.jpg,512,256,0,15,46
dc1000_109.png,2943,1435,0,69,63
dc1000_109.png,2943,1435,0,36,42
dc1000_109.png,2943,1435,0,36,47
dc1000_109.png,2943,1435,0,15,15
dc1000_109.png,2943,1435,0,6,9
dc1000_109.png,2943,1435,0,37,21
dc1000_109.png,2943,1435,0,88,77
dc1000_492.png,2943,1435,0,8,9
dc1000_492.png,2943,1435,0,15,29
dc1000_492.png,2943,1435,0,21,26
dc1000_492.png,2943,1435,0,20,20
dental_radiography_0334_jpg.rf.922058dc8f930830a5f01621236cd308.jpg,512,256,0,18,34
dental_radiography_0334_jpg.rf.922058dc8f930830a5f01621236cd308.jpg,512,256,0,20,41
dental_radiography_0232_jpg.rf.efd953a42b9eb153af3a760fd6a713f0.jpg,512,256,0,19,37
dental_radiography_0232_jpg.rf.efd953a42b9eb153af3a760fd6a713f0.jpg,512,256,0,20,37
dc1000_486.png,2943,1435,0,8,8
dc1000_486.png,2943,1435,0,10,12
dc1000_486.png,2943,1435,0,13,13
dc1000_486.png,2943,1435,0,28,25
dc1000_486.png,2943,1435,0,19,26
dc1000_486.png,2943,1435,0,39,51
dc1000_486.png,2943,1435,0,41,39
dc1000_486.png,2943,1435,0,33,45
dc1000_486.png,2943,1435,0,45,42
dental_radiography_0211_jpg.rf.bed4a07546bcc89b5b34e70fdf6231d1.jpg,512,256,0,21,31
dental_radiography_0211_jpg.rf.bed4a07546bcc89b5b34e70fdf6231d1.jpg,512,256,0,18,50
opg_xray_52.jpg,1203,738,0,65,178
opg_xray_52.jpg,1203,738,0,108,168
opg_xray_52.jpg,1203,738,0,63,129
opg_xray_46.jpg,1320,616,0,73,131
dc1000_451.png,2943,1435,0,7,5
dc1000_451.png,2943,1435,0,11,20
dc1000_451.png,2943,1435,0,11,13
dc1000_451.png,2943,1435,0,22,27
dc1000_451.png,2943,1435,0,15,21
dc1000_451.png,2943,1435,0,11,8
dc1000_451.png,2943,1435,0,13,11
dc1000_451.png,2943,1435,0,21,27
dc1000_451.png,2943,1435,0,36,47
dc1000_451.png,2943,1435,0,8,5
dc1000_451.png,2943,1435,0,12,10
dc1000_451.png,2943,1435,0,8,16
dc1000_451.png,2943,1435,0,14,17
dc1000_451.png,2943,1435,0,24,27
dc1000_323.png,2943,1435,0,71,95
dc1000_323.png,2943,1435,0,26,46
dc1000_323.png,2943,1435,0,9,10
dc1000_323.png,2943,1435,0,88,43
dental_radiography_0457_jpg.rf.a11cb0d4e984d1151890f96716037f24.jpg,512,256,0,13,44
dental_radiography_0457_jpg.rf.a11cb0d4e984d1151890f96716037f24.jpg,512,256,0,20,27
dental_radiography_0457_jpg.rf.a11cb0d4e984d1151890f96716037f24.jpg,512,256,0,13,50
dental_radiography_0457_jpg.rf.a11cb0d4e984d1151890f96716037f24.jpg,512,256,0,26,45
dental_radiography_0457_jpg.rf.a11cb0d4e984d1151890f96716037f24.jpg,512,256,0,13,19
opg_xray_91.jpg,1525,697,0,118,156
dc1000_479.png,2943,1435,0,15,18
dc1000_479.png,2943,1435,0,16,33
dc1000_479.png,2943,1435,0,11,21
dc1000_479.png,2943,1435,0,41,13
dc1000_479.png,2943,1435,0,18,15
dc1000_479.png,2943,1435,0,61,60
dc1000_479.png,2943,1435,0,42,56
dc1000_479.png,2943,1435,0,9,20
dc1000_479.png,2943,1435,0,16,20
dc1000_479.png,2943,1435,0,24,55
dc1000_479.png,2943,1435,0,28,17
dc1000_479.png,2943,1435,0,9,19
dc1000_479.png,2943,1435,0,62,36
dc1000_479.png,2943,1435,0,23,40
dc1000_479.png,2943,1435,0,27,27
dc1000_479.png,2943,1435,0,6,6
dc1000_479.png,2943,1435,0,9,21
dc1000_479.png,2943,1435,0,46,95
dc1000_280.png,2943,1435,0,15,11
dc1000_280.png,2943,1435,0,29,33
dc1000_280.png,2943,1435,0,17,12
dc1000_280.png,2943,1435,0,8,5
dc1000_280.png,2943,1435,0,7,11
dc1000_280.png,2943,1435,0,7,16
dc1000_280.png,2943,1435,0,45,83
dc1000_294.png,2943,1435,0,13,21
dc1000_294.png,2943,1435,0,13,10
dc1000_294.png,2943,1435,0,20,17
dc1000_294.png,2943,1435,0,26,44
dc1000_294.png,2943,1435,0,9,17
dc1000_294.png,2943,1435,0,42,81
dental_radiography_0942_jpg.rf.a14f1fed95c2e82468c8b95c0c5c9da5.jpg,512,256,0,46,57
dental_radiography_0942_jpg.rf.a14f1fed95c2e82468c8b95c0c5c9da5.jpg,512,256,0,12,42
dc1000_525.png,2943,1435,0,42,58
dc1000_525.png,2943,1435,0,9,10
dc1000_525.png,2943,1435,0,44,37
dc1000_525.png,2943,1435,0,18,19
dc1000_525.png,2943,1435,0,32,10
dc1000_525.png,2943,1435,0,8,28
dc1000_525.png,2943,1435,0,24,34
dc1000_243.png,2943,1435,0,10,11
dc1000_243.png,2943,1435,0,11,20
dc1000_243.png,2943,1435,0,15,24
dc1000_243.png,2943,1435,0,7,30
dc1000_243.png,2943,1435,0,11,12
dc1000_243.png,2943,1435,0,17,37
dc1000_243.png,2943,1435,0,47,42
dc1000_243.png,2943,1435,0,17,37
dc1000_243.png,2943,1435,0,17,15
dc1000_243.png,2943,1435,0,11,19
dc1000_243.png,2943,1435,0,37,39
dc1000_243.png,2943,1435,0,20,12
dc1000_243.png,2943,1435,0,9,10
dc1000_243.png,2943,1435,0,29,34
dc1000_243.png,2943,1435,0,12,19
dc1000_243.png,2943,1435,0,32,55
dc1000_243.png,2943,1435,0,12,11
dc1000_243.png,2943,1435,0,41,53
dc1000_243.png,2943,1435,0,11,20
dc1000_243.png,2943,1435,0,13,20
dc1000_243.png,2943,1435,0,14,25
dc1000_243.png,2943,1435,0,20,12
dc1000_243.png,2943,1435,0,90,88
dc1000_257.png,2943,1435,0,6,12
dc1000_257.png,2943,1435,0,29,37
dc1000_257.png,2943,1435,0,50,37
dc1000_257.png,2943,1435,0,19,20
dc1000_257.png,2943,1435,0,14,27
dc1000_257.png,2943,1435,0,14,13
dc1000_257.png,2943,1435,0,10,27
dc1000_257.png,2943,1435,0,21,23
dc1000_257.png,2943,1435,0,60,104
dc1000_257.png,2943,1435,0,48,72
dc1000_531.png,2943,1435,0,23,25
dc1000_531.png,2943,1435,0,13,7
dc1000_531.png,2943,1435,0,20,11
dc1000_531.png,2943,1435,0,28,37
dc1000_531.png,2943,1435,0,10,10
dc1000_531.png,2943,1435,0,7,8
dc1000_531.png,2943,1435,0,25,13
dc1000_531.png,2943,1435,0,17,13
dc1000_531.png,2943,1435,0,20,21
dc1000_519.png,2943,1435,0,8,22
dc1000_519.png,2943,1435,0,18,13
dc1000_519.png,2943,1435,0,13,36
dc1000_519.png,2943,1435,0,18,17
dc1000_519.png,2943,1435,0,9,10
dc1000_519.png,2943,1435,0,37,44
dc1000_519.png,2943,1435,0,26,8
dc1000_519.png,2943,1435,0,17,12
dc1000_519.png,2943,1435,0,48,62
dc1000_519.png,2943,1435,0,56,24
dc1000_519.png,2943,1435,0,48,41
dc1000_519.png,2943,1435,0,7,16
dc1000_519.png,2943,1435,0,50,42
dc1000_519.png,2943,1435,0,45,35
dc1000_519.png,2943,1435,0,28,16
dc1000_519.png,2943,1435,0,38,23
dc1000_519.png,2943,1435,0,23,13
dc1000_519.png,2943,1435,0,45,64
dc1000_519.png,2943,1435,0,18,28
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,11,27
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,27,25
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,16,51
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,15,47
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,21,52
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,21,45
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,20,48
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,21,30
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,18,47
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,21,29
dental_radiography_0492_jpg.rf.1fa07670a31de21c47b50da9cdd71e16.jpg,512,256,0,21,56
opg_xray_170.jpg,940,432,0,56,104
dental_radiography_0118_jpg.rf.cda3785ae741327e12e5adf3700d99d0.jpg,512,256,0,15,37
dental_radiography_0533_jpg.rf.a30f0a5de7ea37cc0de7101d67e3437c.jpg,512,256,0,23,46
opg_xray_164.jpg,916,511,0,84,92
dc1000_732.png,2943,1435,0,14,17
dc1000_732.png,2943,1435,0,31,46
dc1000_901.png,2943,1435,0,33,43
dc1000_901.png,2943,1435,0,34,45
dental_radiography_0194_jpg.rf.3fa08ba5eb780e87abe9054d5c262513.jpg,512,256,0,16,36
dc1000_518.png,2943,1435,0,36,47
dc1000_518.png,2943,1435,0,24,28
dc1000_518.png,2943,1435,0,7,13
dc1000_518.png,2943,1435,0,7,13
dc1000_518.png,2943,1435,0,23,30
dc1000_518.png,2943,1435,0,17,19
dc1000_518.png,2943,1435,0,12,18
dc1000_530.png,2943,1435,0,3,6
dc1000_530.png,2943,1435,0,17,15
dc1000_530.png,2943,1435,0,23,27
dc1000_530.png,2943,1435,0,7,9
dc1000_530.png,2943,1435,0,15,28
dc1000_530.png,2943,1435,0,45,53
dc1000_530.png,2943,1435,0,16,22
dc1000_530.png,2943,1435,0,13,15
dc1000_530.png,2943,1435,0,19,14
dc1000_524.png,2943,1435,0,41,51
dc1000_242.png,2943,1435,0,23,25
dc1000_242.png,2943,1435,0,15,21
dc1000_242.png,2943,1435,0,14,34
dc1000_242.png,2943,1435,0,83,53
dc1000_242.png,2943,1435,0,33,22
dc1000_242.png,2943,1435,0,19,29
dc1000_295.png,2943,1435,0,13,14
dc1000_295.png,2943,1435,0,10,8
dc1000_295.png,2943,1435,0,15,15
dc1000_281.png,2943,1435,0,18,32
dc1000_281.png,2943,1435,0,6,12
dc1000_281.png,2943,1435,0,8,11
dc1000_281.png,2943,1435,0,56,68
opg_xray_84.jpg,1512,776,0,74,146
dc1000_478.png,2943,1435,0,41,19
dc1000_478.png,2943,1435,0,14,17
dc1000_478.png,2943,1435,0,20,31
dc1000_478.png,2943,1435,0,13,10
dc1000_478.png,2943,1435,0,26,31
dc1000_478.png,2943,1435,0,6,14
opg_xray_212.jpg,1175,623,0,59,130
dental_radiography_0768_jpg.rf.04ff90b4aa9bc6d40760db127a96e259.jpg,512,256,0,34,62
dental_radiography_0768_jpg.rf.04ff90b4aa9bc6d40760db127a96e259.jpg,512,256,0,24,57
dental_radiography_0768_jpg.rf.04ff90b4aa9bc6d40760db127a96e259.jpg,512,256,0,24,58
dental_radiography_0768_jpg.rf.04ff90b4aa9bc6d40760db127a96e259.jpg,512,256,0,23,60
opg_xray_90.jpg,1369,613,0,109,154
dc1000_444.png,2943,1435,0,11,14
dc1000_444.png,2943,1435,0,10,12
dc1000_444.png,2943,1435,0,7,11
dc1000_444.png,2943,1435,0,28,46
dc1000_444.png,2943,1435,0,9,12
dc1000_444.png,2943,1435,0,10,24
dc1000_444.png,2943,1435,0,36,70
dc1000_444.png,2943,1435,0,12,34
dc1000_450.png,2943,1435,0,42,33
dc1000_450.png,2943,1435,0,18,25
dc1000_450.png,2943,1435,0,47,44
dc1000_450.png,2943,1435,0,10,16
dc1000_450.png,2943,1435,0,16,28
dc1000_450.png,2943,1435,0,73,57
dc1000_450.png,2943,1435,0,9,10
dc1000_450.png,2943,1435,0,73,85
dental_radiography_0700_jpg.rf.1cf7f2dd7c9cd0a65b6213009e8cc43d.jpg,512,256,0,29,49
opg_xray_53.jpg,960,528,0,57,120
opg_xray_53.jpg,960,528,0,68,128
opg_xray_53.jpg,960,528,0,67,109
opg_xray_53.jpg,960,528,0,60,108
dc1000_487.png,2943,1435,0,14,23
dc1000_487.png,2943,1435,0,23,26
dc1000_493.png,2943,1435,0,4,5
dc1000_493.png,2943,1435,0,21,16
dc1000_493.png,2943,1435,0,51,21
dc1000_493.png,2943,1435,0,24,26
dc1000_493.png,2943,1435,0,76,68
dental_radiography_0536_jpg.rf.3a7e13dd78ae4edccebbd4f97dc8271e.jpg,512,256,0,12,42
dental_radiography_0536_jpg.rf.3a7e13dd78ae4edccebbd4f97dc8271e.jpg,512,256,0,16,50
dc1000_1058.png,2943,1435,0,16,14
dc1000_1058.png,2943,1435,0,109,77
dc1000_1058.png,2943,1435,0,7,11
dc1000_108.png,2943,1435,0,9,9
dc1000_108.png,2943,1435,0,47,54
dc1000_108.png,2943,1435,0,10,7
dc1000_108.png,2943,1435,0,9,15
dc1000_108.png,2943,1435,0,8,8
dc1000_108.png,2943,1435,0,15,7
dc1000_108.png,2943,1435,0,9,10
dc1000_646.png,2943,1435,0,15,18
dc1000_646.png,2943,1435,0,94,68
dc1000_646.png,2943,1435,0,9,11
dc1000_646.png,2943,1435,0,18,23
dc1000_646.png,2943,1435,0,57,23
dc1000_646.png,2943,1435,0,43,35
dc1000_646.png,2943,1435,0,8,24
dc1000_646.png,2943,1435,0,12,20
dc1000_646.png,2943,1435,0,12,16
dc1000_646.png,2943,1435,0,19,30
dental_radiography_0033_jpg.rf.3999c2ac8092e944a0d32b5716ad7162.jpg,512,256,0,13,40
dental_radiography_0033_jpg.rf.3999c2ac8092e944a0d32b5716ad7162.jpg,512,256,0,13,36
dc1000_120.png,2943,1435,0,18,24
dc1000_120.png,2943,1435,0,27,40
dc1000_120.png,2943,1435,0,32,31
dc1000_120.png,2943,1435,0,14,17
dc1000_120.png,2943,1435,0,19,26
dc1000_120.png,2943,1435,0,25,16
dc1000_120.png,2943,1435,0,14,25
dc1000_120.png,2943,1435,0,7,6
dc1000_120.png,2943,1435,0,9,9
dc1000_134.png,2943,1435,0,12,13
dc1000_134.png,2943,1435,0,17,32
dc1000_134.png,2943,1435,0,11,8
dc1000_134.png,2943,1435,0,80,72
dc1000_652.png,2943,1435,0,15,8
dc1000_652.png,2943,1435,0,11,15
dc1000_652.png,2943,1435,0,12,27
dc1000_652.png,2943,1435,0,11,15
dc1000_652.png,2943,1435,0,15,24
dc1000_652.png,2943,1435,0,14,14
dc1000_652.png,2943,1435,0,8,13
dc1000_652.png,2943,1435,0,11,22
dc1000_652.png,2943,1435,0,29,58
dc1000_652.png,2943,1435,0,28,56
dc1000_652.png,2943,1435,0,21,25
dc1000_652.png,2943,1435,0,44,71
dc1000_652.png,2943,1435,0,17,13
dc1000_652.png,2943,1435,0,25,30
dc1000_652.png,2943,1435,0,13,14
dc1000_652.png,2943,1435,0,12,10
dc1000_652.png,2943,1435,0,8,7
dc1000_652.png,2943,1435,0,9,15
dc1000_652.png,2943,1435,0,93,93
dc1000_652.png,2943,1435,0,43,73
dc1000_861.png,2943,1435,0,10,12
dc1000_861.png,2943,1435,0,16,25
dc1000_861.png,2943,1435,0,8,15
dc1000_861.png,2943,1435,0,43,66
dc1000_861.png,2943,1435,0,12,21
dc1000_861.png,2943,1435,0,20,63
dc1000_861.png,2943,1435,0,13,31
dc1000_861.png,2943,1435,0,68,83
dc1000_875.png,2943,1435,0,14,13
dc1000_875.png,2943,1435,0,12,17
dc1000_875.png,2943,1435,0,23,6
dc1000_875.png,2943,1435,0,33,28
dc1000_875.png,2943,1435,0,26,36
dc1000_875.png,2943,1435,0,71,80
dc1000_875.png,2943,1435,0,4,6
dc1000_875.png,2943,1435,0,9,17
dc1000_685.png,2943,1435,0,25,19
dc1000_685.png,2943,1435,0,16,29
dc1000_685.png,2943,1435,0,20,17
dc1000_685.png,2943,1435,0,21,21
dc1000_685.png,2943,1435,0,23,18
dc1000_685.png,2943,1435,0,24,30
dc1000_685.png,2943,1435,0,11,12
dc1000_685.png,2943,1435,0,29,48
dc1000_685.png,2943,1435,0,13,9
dc1000_685.png,2943,1435,0,66,89
dc1000_685.png,2943,1435,0,71,87
dc1000_685.png,2943,1435,0,24,28
dc1000_685.png,2943,1435,0,68,36
dc1000_685.png,2943,1435,0,16,11
dc1000_685.png,2943,1435,0,16,25
dc1000_685.png,2943,1435,0,33,54
dc1000_691.png,2943,1435,0,11,13
dc1000_691.png,2943,1435,0,13,22
dc1000_691.png,2943,1435,0,19,25
dc1000_691.png,2943,1435,0,13,20
dc1000_691.png,2943,1435,0,21,32
dc1000_691.png,2943,1435,0,15,26
dc1000_691.png,2943,1435,0,10,24
dc1000_691.png,2943,1435,0,53,90
dental_radiography_0947_jpg.rf.ad5698df1fd26668334dfdf85afff5bf.jpg,512,256,0,26,45
dc1000_687.png,2943,1435,0,15,23
dc1000_687.png,2943,1435,0,6,8
dc1000_687.png,2943,1435,0,8,9
dc1000_687.png,2943,1435,0,19,33
dc1000_687.png,2943,1435,0,13,7
dc1000_687.png,2943,1435,0,9,6
dc1000_687.png,2943,1435,0,12,56
dc1000_693.png,2943,1435,0,37,24
dc1000_693.png,2943,1435,0,22,37
dc1000_693.png,2943,1435,0,14,16
dc1000_693.png,2943,1435,0,44,38
dc1000_693.png,2943,1435,0,38,27
dc1000_693.png,2943,1435,0,34,46
dc1000_693.png,2943,1435,0,10,23
dc1000_693.png,2943,1435,0,7,14
dc1000_693.png,2943,1435,0,42,66
dental_radiography_0943_jpg.rf.6a33fd99016f1090e67a2357925d7c09.jpg,512,256,0,13,41
dental_radiography_0943_jpg.rf.6a33fd99016f1090e67a2357925d7c09.jpg,512,256,0,13,37
dental_radiography_0943_jpg.rf.6a33fd99016f1090e67a2357925d7c09.jpg,512,256,0,17,39
dental_radiography_0943_jpg.rf.6a33fd99016f1090e67a2357925d7c09.jpg,512,256,0,22,30
dental_radiography_0943_jpg.rf.6a33fd99016f1090e67a2357925d7c09.jpg,512,256,0,32,41
dental_radiography_0943_jpg.rf.6a33fd99016f1090e67a2357925d7c09.jpg,512,256,0,37,36
dc1000_122.png,2943,1435,0,24,44
dc1000_122.png,2943,1435,0,46,17
dc1000_122.png,2943,1435,0,49,33
dc1000_122.png,2943,1435,0,28,19
dc1000_122.png,2943,1435,0,12,15
dc1000_122.png,2943,1435,0,14,15
dc1000_122.png,2943,1435,0,31,60
dc1000_122.png,2943,1435,0,30,57
dc1000_644.png,2943,1435,0,37,37
dc1000_644.png,2943,1435,0,31,34
dc1000_644.png,2943,1435,0,29,29
dc1000_644.png,2943,1435,0,36,29
dc1000_644.png,2943,1435,0,54,35
dc1000_644.png,2943,1435,0,10,20
dc1000_644.png,2943,1435,0,12,23
dc1000_650.png,2943,1435,0,35,15
dc1000_650.png,2943,1435,0,43,57
dc1000_650.png,2943,1435,0,17,15
dc1000_650.png,2943,1435,0,22,15
dc1000_650.png,2943,1435,0,15,27
dc1000_650.png,2943,1435,0,19,26
dc1000_136.png,2943,1435,0,43,43
dc1000_136.png,2943,1435,0,9,9
dc1000_136.png,2943,1435,0,62,60
dc1000_136.png,2943,1435,0,11,16
dc1000_136.png,2943,1435,0,8,8
dc1000_136.png,2943,1435,0,26,22
dc1000_136.png,2943,1435,0,24,14
dc1000_136.png,2943,1435,0,31,39
dc1000_136.png,2943,1435,0,73,105
dc1000_136.png,2943,1435,0,14,30
dc1000_136.png,2943,1435,0,10,15
dc1000_136.png,2943,1435,0,13,18
dc1000_136.png,2943,1435,0,15,31
dc1000_136.png,2943,1435,0,9,5
dc1000_136.png,2943,1435,0,6,8
dc1000_136.png,2943,1435,0,12,16
dc1000_136.png,2943,1435,0,60,76
dental_radiography_0669_jpg.rf.f1e2059357f8ba42a2c88434285180de.jpg,512,256,0,25,29
dental_radiography_0669_jpg.rf.f1e2059357f8ba42a2c88434285180de.jpg,512,256,0,23,25
dental_radiography_0893_jpg.rf.fa1c71a9c5bdf584142c15b7be05bdc5.jpg,512,256,0,32,53
dc1000_678.png,2943,1435,0,12,17
dc1000_678.png,2943,1435,0,25,31
dc1000_678.png,2943,1435,0,23,25
dc1000_678.png,2943,1435,0,9,14
dc1000_678.png,2943,1435,0,16,29
dc1000_678.png,2943,1435,0,36,22
dc1000_678.png,2943,1435,0,8,8
dc1000_678.png,2943,1435,0,10,13
dc1000_678.png,2943,1435,0,17,12
dc1000_678.png,2943,1435,0,12,13
dc1000_678.png,2943,1435,0,33,43
dc1000_678.png,2943,1435,0,9,12
dc1000_678.png,2943,1435,0,44,37
dc1000_678.png,2943,1435,0,56,73
dc1000_678.png,2943,1435,0,8,6
dc1000_678.png,2943,1435,0,26,5
dc1000_485.png,2943,1435,0,10,9
dc1000_485.png,2943,1435,0,16,19
dc1000_485.png,2943,1435,0,9,9
dc1000_485.png,2943,1435,0,14,8
dc1000_485.png,2943,1435,0,10,15
dc1000_485.png,2943,1435,0,7,13
opg_xray_79.jpg,1156,572,0,82,139
dental_radiography_0301_jpg.rf.df03dfd545d23f6b819da2e20d5bef58.jpg,512,256,0,29,41
dental_radiography_0301_jpg.rf.df03dfd545d23f6b819da2e20d5bef58.jpg,512,256,0,36,35
dental_radiography_0851_jpg.rf.7c82ae41dc60570094c97fc2dad2ae19.jpg,512,256,0,35,40
dental_radiography_0851_jpg.rf.7c82ae41dc60570094c97fc2dad2ae19.jpg,512,256,0,14,38
dental_radiography_0851_jpg.rf.7c82ae41dc60570094c97fc2dad2ae19.jpg,512,256,0,18,41
opg_xray_51.jpg,1200,745,0,112,164
opg_xray_51.jpg,1200,745,0,94,140
opg_xray_51.jpg,1200,745,0,98,121
dc1000_446.png,2943,1435,0,16,18
dental_radiography_0465_jpg.rf.5e44f54ff84db544d81c42c74ac412a8.jpg,512,256,0,15,31
dc1000_452.png,2943,1435,0,16,29
dc1000_452.png,2943,1435,0,28,13
dc1000_452.png,2943,1435,0,32,32
dc1000_452.png,2943,1435,0,84,79
opg_xray_204.jpg,1170,623,0,70,122
opg_xray_92.jpg,1437,613,0,77,149
opg_xray_92.jpg,1437,613,0,89,149
opg_xray_92.jpg,1437,613,0,102,172
opg_xray_92.jpg,1437,613,0,114,153
opg_xray_210.jpg,1386,715,0,85,160
dental_radiography_0809_jpg.rf.91e746d6f08623400f84f1581bc56d27.jpg,512,256,0,24,44
dc1000_297.png,2943,1435,0,10,11
dental_radiography_0956_jpg.rf.0efb56c441557748c500008131bd3931.jpg,512,256,0,27,41
dc1000_283.png,2943,1435,0,19,33
dc1000_283.png,2943,1435,0,120,70
dc1000_283.png,2943,1435,0,28,36
dc1000_283.png,2943,1435,0,35,54
dc1000_283.png,2943,1435,0,49,66
dc1000_283.png,2943,1435,0,23,13
dc1000_532.png,2943,1435,0,44,42
dc1000_532.png,2943,1435,0,4,11
dc1000_532.png,2943,1435,0,9,8
dc1000_532.png,2943,1435,0,16,22
dc1000_532.png,2943,1435,0,30,54
dc1000_532.png,2943,1435,0,36,68
dc1000_532.png,2943,1435,0,20,63
dental_radiography_0352_jpg.rf.3e2a868ce6e6b1ad410c236156cb260c.jpg,512,256,0,34,62
dental_radiography_0352_jpg.rf.3e2a868ce6e6b1ad410c236156cb260c.jpg,512,256,0,18,60
dental_radiography_0352_jpg.rf.3e2a868ce6e6b1ad410c236156cb260c.jpg,512,256,0,33,55
dc1000_254.png,2943,1435,0,11,20
dc1000_254.png,2943,1435,0,15,29
dc1000_254.png,2943,1435,0,9,6
dc1000_254.png,2943,1435,0,44,73
dc1000_240.png,2943,1435,0,54,43
dc1000_240.png,2943,1435,0,14,21
dc1000_240.png,2943,1435,0,11,7
dc1000_240.png,2943,1435,0,33,25
dc1000_240.png,2943,1435,0,16,10
dc1000_240.png,2943,1435,0,12,17
dc1000_240.png,2943,1435,0,7,5
dc1000_240.png,2943,1435,0,21,29
dc1000_240.png,2943,1435,0,99,121
dc1000_240.png,2943,1435,0,31,55
dc1000_526.png,2943,1435,0,21,21
dc1000_526.png,2943,1435,0,13,13
dc1000_526.png,2943,1435,0,26,19
dc1000_526.png,2943,1435,0,17,12
dc1000_526.png,2943,1435,0,22,14
dc1000_526.png,2943,1435,0,46,27
dc1000_526.png,2943,1435,0,10,31
dc1000_526.png,2943,1435,0,7,14
dc1000_268.png,2943,1435,0,13,11
dc1000_268.png,2943,1435,0,74,73
dental_radiography_0219_jpg.rf.a63633f5d9b7666dd62a0592d68d9d01.jpg,512,256,0,13,32
dental_radiography_0219_jpg.rf.a63633f5d9b7666dd62a0592d68d9d01.jpg,512,256,0,14,29
dental_radiography_0850_jpg.rf.587e9be00b86468fa3aa057b3d9a984e.jpg,512,256,0,17,42
dc1000_724.png,2943,1435,0,13,10
dc1000_724.png,2943,1435,0,9,16
dc1000_724.png,2943,1435,0,15,7
dc1000_724.png,2943,1435,0,12,15
dc1000_724.png,2943,1435,0,8,12
dc1000_724.png,2943,1435,0,27,30
dc1000_724.png,2943,1435,0,14,38
dc1000_724.png,2943,1435,0,82,92
dc1000_724.png,2943,1435,0,74,76
opg_xray_172.jpg,940,454,0,53,105
opg_xray_166.jpg,1058,550,0,108,80
dental_radiography_0907_jpg.rf.41ef693cd2285c238924c689f6cb57f2.jpg,512,256,0,12,46
dental_radiography_0759_jpg.rf.e2bebe26c061f46f9f44e213cb5b4814.jpg,512,256,0,25,50
dental_radiography_0759_jpg.rf.e2bebe26c061f46f9f44e213cb5b4814.jpg,512,256,0,26,53
dental_radiography_0098_jpg.rf.66a48777bc22515364d7b419d5441796.jpg,512,256,0,29,41
dental_radiography_0151_jpg.rf.5b81ded715693313866503d5a4da1639.jpg,512,256,0,36,52
dental_radiography_0151_jpg.rf.5b81ded715693313866503d5a4da1639.jpg,512,256,0,36,65
dc1000_269.png,2943,1435,0,20,16
dc1000_269.png,2943,1435,0,47,35
dc1000_269.png,2943,1435,0,58,42
dc1000_269.png,2943,1435,0,59,60
dc1000_269.png,2943,1435,0,42,42
dc1000_269.png,2943,1435,0,20,25
